trade_date,security_code,security_name,primary_exchange,refinitiv_code,isin_code,currency,open,high,low,close,volume
19/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.324998,11.35,11.25,11.3,30530
20/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.3,11.300003,11.199998,11.199998,36363
21/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.25,11.25,11.109998,11.25,25646
22/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.199998,11.274998,11.149998,11.149998,23658
25/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.199998,11.3125,11.199998,11.199998,17228
26/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.3,11.329998,11.241663,11.3,17715
27/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.25,11.286099,11.228067,11.25,13722
28/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.25,11.3,11.21,11.3,157371
29/11/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.199998,11.253938,11.149998,11.149998,14329
2/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.3,11.3,11.149998,11.149998,39160
3/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.149998,11.18,10.649998,10.949998,36102
4/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.029998,11.1,10.899998,11.1,78466
5/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11,11.1,10.925,11,40380
6/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,10.899998,10.989998,10.899998,10.949998,25929
9/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11,11,10.922,11,20368
10/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11,11.05,10.875,11.05,23822
11/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.05,11.05,10.8,10.899998,33463
12/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11,11,10.89,11,67257
13/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.1,11.1,10.949998,11.024998,107060
16/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11,11.055,10.965,11.05,99461
17/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.05,11.166668,11.0295,11.149998,222130
18/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.25,11.5,11.117,11.5,121713
19/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.5,11.55,11.449998,11.55,23994
20/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.55,11.6,11.399998,11.6,56618
23/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.6,11.85,11.55,11.85,47092
24/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.699998,11.899998,11.699998,11.8,25189
27/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.899998,12,11.843331,12,33949
30/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,11.85,12,11.85,12,23700
31/12/2019,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12,12.148499,11.984625,12.1,12115
2/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.149998,12.149998,12.051329,12.149998,24307
3/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12,12.137625,11.958499,12.05,38563
6/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12,12.184,11.96,12,22903
7/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.05,12.149998,12.012999,12.149998,16276
8/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12,12.148499,11.989,12.074998,35988
9/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12,12.25,12,12.25,23075
10/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.1,12.381998,12.1,12.274998,35819
13/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.25,12.449998,12.25,12.399998,30378
14/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.3,12.434625,12.3,12.3,84382
15/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.399998,12.449998,12.331312,12.449998,10710
16/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.55,12.55,12.364,12.55,14204
17/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.5,12.5,12.35,12.5,16614
20/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.5,12.5,12.3,12.5,37400
21/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.3,12.5,12.3,12.5,15027
22/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.5,12.5,12.369998,12.5,24560
23/1/2020,112364,NB PRIVATE EQUITY,LON,215149,GG00B1ZBD492,GBP,12.3,12.497999,12.3,12.35,20297
13/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.6599976,4.6790894,4.56,4.56,37100
14/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.56,4.5825,4.2299976,4.35,53570
15/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.34,4.3928785,4.31,4.34,42914
18/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.42,4.4875074,4.3,4.3999976,71897
19/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.35,4.4099976,4.26,4.265,62286
20/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.2749976,4.3195484,4.2449976,4.305,20693
21/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.255,4.2849976,4.21,4.2849976,26473
22/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.1649976,4.2299976,4.1599976,4.225,50417
25/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.27,4.27,4.1499976,4.1899976,73773
26/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.255,4.4949976,4.2355591,4.3999976,43737
27/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.4399976,4.505,4.22,4.26,207752
28/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.3699976,4.3699976,4.1999976,4.1999976,39363
29/11/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.3,4.3,4.2025,4.225,45118
2/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.21,4.2849976,4.18,4.2399976,33511
3/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.185,4.27,4.055,4.055,22191
4/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.055,4.1049976,4,4.0799976,81984
5/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.0699976,4.1549976,4.01,4.0349976,71950
6/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.125,4.17,4.05,4.1,39095
9/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.1499976,4.2849976,4.05,4.2849976,41751
10/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.225,4.295,4.1199976,4.2799976,23601
11/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.225,4.225,3.96,4.125,78715
12/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.1149976,4.1149976,3.9449976,4.085,45651
13/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.1099976,4.675,4.0399976,4.09,93794
16/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.1549976,4.1599976,4.01,4.1599976,100217
17/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.0649976,4.175,4.06,4.1199976,144951
18/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.0649976,4.1499976,4.0649976,4.09,63112
19/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.055,4.1999976,4.055,4.1999976,39034
20/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.05,4.185,4,4.0699976,852206
23/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.1649976,4.175,4.0649976,4.095,253385
24/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.0749976,4.1195997,4.055,4.0799976,103827
27/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.085,4.1649976,4.0799976,4.1,58457
30/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.095,4.225,4.0799976,4.1949976,80085
31/12/2019,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.14,4.2162989,4.1227979,4.14,2361
2/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.175,4.31,4.135,4.31,45542
3/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.2349976,4.4549976,4.2223975,4.4549976,97252
6/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.4849976,4.4899976,4.3999976,4.3999976,151005
7/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.5,4.5399976,4.3999976,4.3999976,61312
8/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.3999976,4.5,4.3999976,4.5,156895
9/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.4149976,4.5,4.3999976,4.4099976,1294102
10/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.3999976,4.4949976,4.3999976,4.3999976,20919
13/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.3999976,4.47,4.3999976,4.4099976,165062
14/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.5,4.5,4.3999976,4.3999976,151561
15/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.3999976,4.5,4.3999976,4.5,96431
16/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.475,4.5,4.3999976,4.5,110526
17/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.4149976,4.5,4.4149976,4.5,15274
20/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.4499976,4.4914991,4.38,4.4549976,5472
21/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.4399976,4.4399976,4.3999976,4.43,9498
22/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.385,4.4449976,4.3191187,4.4449976,31161
23/1/2020,203771,RIVERSTONE ENERGY,LON,269119,GG00BBHXCL35,GBP,4.345,4.3599976,4.27,4.27,62032
14/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.665,0.67,0.6625,0.66799988,222917
15/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.665,0.67,0.65849991,0.66,1161363
16/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.67049988,0.67049988,0.63449997,0.66,852193
19/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.69499985,0.69499985,0.65799988,0.67,331000
20/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.66049988,0.68549988,0.66049988,0.675,1313301
21/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.675,0.69949997,0.67,0.675,1436000
22/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.67,0.71149994,0.67,0.67849991,420643
23/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.67699997,0.68,0.6625,0.67949997,367884
27/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.64999985,0.68099991,0.64849991,0.66699997,952737
28/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.68,0.68349991,0.66699997,0.6775,383459
29/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.66799988,0.68,0.66799988,0.6775,1004126
30/8/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.69399994,0.69399994,0.66649994,0.67,3303820
2/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.68,0.68,0.66049988,0.67849991,175341
3/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.68,0.69949997,0.66049988,0.67,1213019
4/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.67,0.68,0.66,0.66049988,471195
5/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.68,0.68,0.63799988,0.65599991,467400
6/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.63999985,0.65569993,0.61149994,0.62999985,133870
9/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.63149994,0.63149994,0.6,0.60649994,505346
10/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.57849991,0.60024994,0.57049988,0.57499985,884990
11/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.57999985,0.59489991,0.55,0.55799988,1735505
12/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.55949997,0.57099991,0.55049988,0.555,826597
13/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.545,0.57199997,0.54049988,0.55,341658
16/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.555,0.56999985,0.53149994,0.55199997,1095979
17/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.54,0.55049988,0.53049988,0.54149994,1020052
18/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.57349991,0.58049988,0.54,0.56949997,1714694
19/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.59649994,0.62699997,0.58199997,0.59899994,1461085
20/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.62449997,0.63049988,0.58999985,0.58999985,59749708
23/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.595,0.59599991,0.50549988,0.52999985,1910074
24/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.545,0.5625,0.51999985,0.535,1162260
25/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.5375,0.5450499,0.48149994,0.49299988,2528808
26/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.47,0.50614396,0.47,0.5,952520
27/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.5,0.51049988,0.5,0.50499985,1288192
30/9/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.6,0.6,0.50799988,0.50799988,581789
1/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.48459992,0.51349991,0.47759995,0.48759995,327259
2/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.48599991,0.4951999,0.48459992,0.48799988,408478
3/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.48799988,0.50849991,0.48799988,0.50449997,616031
4/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.49,0.52199997,0.485,0.50149994,426821
7/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.51849991,0.52799988,0.49119996,0.51649994,298715
8/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.49199997,0.51449997,0.49,0.49839997,433578
9/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.52199997,0.52299988,0.49759995,0.50949997,337565
10/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.51199997,0.53649994,0.51149994,0.52749985,527291
11/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.51499985,0.54199997,0.51499985,0.535,775850
14/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.51599991,0.55699997,0.4901999,0.55699997,1380240
15/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.555,0.58849991,0.53229996,0.56,1169445
16/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.56049988,0.57149994,0.54099991,0.56849991,1225059
17/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.57549988,0.59899994,0.5375,0.58599991,1523490
18/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.58999985,0.625,0.57749985,0.58449997,1239698
21/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.61199997,0.61199997,0.55649994,0.57499985,1226149
22/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.5975,0.59949997,0.52649994,0.56699997,804013
23/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.56899994,0.56899994,0.53349991,0.55,953531
24/10/2019,229234,AIRTEL AFRICA,LON,317775,GB00BKDRYJ47,GBP,0.56549988,0.56625,0.54299988,0.56,819681
14/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.4020005,1.4659997,1.3752137,1.4479999,129019
15/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.4940004,1.5,1.4519997,1.4940004,56652
16/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.42,1.4871254,1.3760004,1.4540004,44687
19/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.4379998,1.5,1.4079999,1.4720002,28593
20/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.5,1.5220003,1.4460001,1.5220003,58329
21/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.4720002,1.69695,1.4720002,1.6619997,165194
22/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.7040004,1.75,1.6503611,1.6940003,100152
23/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.7060003,1.7060003,1.5900002,1.646,173275
27/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.6479998,1.6479998,1.5959997,1.5959997,87342
28/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.5900002,1.6180001,1.4099999,1.4619999,97625
29/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,1.3000002,1.3000002,0.66789795,0.70699997,11800883
30/8/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.72,0.81595994,0.68593293,0.79599991,7730168
2/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.81999985,0.845,0.73089997,0.76399994,2733432
3/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.74,0.77207993,0.71499985,0.73299988,769717
4/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.74699997,0.77080796,0.68729996,0.72599991,2810985
5/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.75,0.75,0.7046399,0.72399994,735201
6/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.75,0.75999985,0.70499985,0.72399994,681294
9/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.75,0.75,0.71499985,0.72199997,377119
10/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.75,0.75,0.70199997,0.70899994,1075731
11/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.73799988,0.745,0.71135987,0.73199997,605235
12/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.75,0.75,0.73,0.73,513146
13/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.74599991,0.75497498,0.73,0.73699997,182611
16/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.75,0.77099991,0.73,0.73799988,398897
17/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.73,0.76899994,0.73,0.74799988,324468
18/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.73099991,0.77161988,0.72,0.73,1094736
19/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.74599991,0.74599991,0.72199997,0.735,390852
20/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.74,0.74,0.67223786,0.68,3977747
23/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.71099991,0.71099991,0.68099991,0.69099991,1375507
24/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.68399994,0.71035996,0.675,0.70499985,275035
25/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.69499985,0.71995987,0.69003998,0.71599991,155209
26/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.72,0.72,0.6796019,0.68099991,362786
27/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.69299988,0.69799988,0.68099991,0.68399994,224890
30/9/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.675,0.69299988,0.67,0.67799988,203270
1/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.68199997,0.71899994,0.68,0.71899994,311455
2/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.685,0.71426194,0.68479996,0.69999985,61847
3/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.69799988,0.72399994,0.69699997,0.70499985,28642
4/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.70599991,0.73199997,0.69699997,0.71799988,599245
7/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.70099991,0.7153389,0.69299988,0.69599991,178156
8/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.69799988,0.735,0.69572983,0.71199997,259414
9/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.70599991,0.72,0.70313797,0.71399994,146587
10/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.70999985,0.72699997,0.70425187,0.71899994,127143
11/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.70799988,0.74599991,0.70399994,0.73,242439
14/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.74,0.74511994,0.72699997,0.735,228942
15/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.725,0.76104996,0.725,0.75299988,606272
16/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.745,0.79709992,0.745,0.78099991,469386
17/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.77699997,0.80699997,0.76984589,0.78699997,783261
18/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.78899994,0.79899994,0.77644898,0.78699997,253262
21/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.8,0.8,0.77399994,0.795,306974
22/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.79899994,0.8,0.76596802,0.78399994,149496
23/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.8,0.80710892,0.77808793,0.79,276230
24/10/2019,225124,AMIGO HOLDINGS,LON,307291,GB00BFFK8T45,GBP,0.79099991,0.79799988,0.75699997,0.77299988,260396
14/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.9339991,2.9629981,2.9239991,2.9619996,5765559
15/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.9549976,2.9829981,2.9459986,2.9549976,5602012
16/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.9909986,3.0179981,2.9629981,2.9789991,3233221
19/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.9859986,3.0109986,2.9779981,2.9899976,3432415
20/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.9949976,2.9979981,2.93,2.93,3579538
21/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.9239991,2.9449976,2.9049976,2.9239991,3364802
22/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.9099976,2.9309986,2.8579981,2.8719996,3979054
23/8/2019,200351,DIRECT LINE IN.GROUP,LON,263850,GB00BY9D0Y18,GBP,2.8819996,2.9099976,2.8769996,2.8769996,3024348
